"0x003D","0x00D1","Lockheed Martin Corp","mx98715/25","i740 PCI"
"0x1002","0x5964","ATI Technologies Inc.","Radeon 9200","Radeon 9200 SE Series"
"0x1002","0x5A33","ATI Technologies Inc.","RC410","Northbridge: Radeon Xpress 200"
"0x1002","0x5A42","ATI Technologies Inc.","X200M","SUBSYS_00231854&REV_00\4&2C0D4F31&0&2808"
"0x1002","0x5A61","ATI Technologies Inc.","Radeon XPress 200 (RC410)","Radeon Xpress 200 (RC410) VGA card"
"0x1002","0x5B64","ATI Technologies Inc.","unknown","unknown"
"0x1002","0x5B70","ATI Technologies Inc.","RADEON X300","RADEON X300"
"0x1002","0x5C61","ATI Technologies Inc.","???","Mobility Radeon 9200"
"0x1002","0x5C63","ATI Technologies Inc.","RV280 (M9+)","Mobility Radeon 9200"
"0x1002","0x5D44","ATI Technologies Inc.","RV280","Radeon 9200 SE Series - Secondary"
"0x1002","0x5d4a","ATI Technologies Inc.","Mobility Radeon X800","PCI-E Graphics adapter from Clevo D900T notebook"
"0x1002","0x5d4d","ATI Technologies Inc.","Radeon XT850","Radeon XT850"
"0x1002","0x5d4f","ATI Technologies Inc.","r480","x800gto 256 pci-e"
"0x1002","0x5d6d","ATI Technologies Inc.","Radeon XT850","Radeon XT850"
"0x1002","0x700F","ATI Technologies Inc.","A3/U1","PCI to AGP Bridge"
"0x1002","0x7010","ATI Technologies Inc.","RS200","PCI to AGP Bridge"
"0x1002","0x7109","ATI Technologies Inc.","R520","Radeon X1800 Series"
"0x1002","0x7145","ATI Technologies Inc.","x1400","PCI\VEN_1002&DEV_7145&SUBSYS_20031028&REV_00\4&1C9EC085&0&0008"
"0x1002","0x7149","ATI Technologies Inc.","216CZJAKA12FAG","ATI Mobility Radeon X1300, M52-64"
"0x1002","0x71c5","ATI Technologies Inc.","RV530?","Radeon X1600 Mobility"
"0x1002","0x7249","ATI Technologies Inc.","ati 1900","ati 1900"
"0x1002","0x7833","ATI Technologies Inc.","RS350","Radeon 9100 Pro"
"0x1002","0x9876","ATI Technologies Inc.","ATI GTC (GT-C2U2)","ATI 3D Rage Pro AGP 2X"
"0x1002","0xCAB0","ATI Technologies Inc.","A3/U1","S2K CPU to PCI Bridge"
"0x1002","0xCAB1","ATI Technologies Inc.","A3/U1","Slot1 CPU to PCI Bridge"
"0x1002","0xcab2","ATI Technologies Inc.","RS200","CPU to PCI Bridge"
"0x1002","0xCBB2","ATI Technologies Inc.","RS200","CPU to PCI Bridge"
"0x1002","7800","ATI Technologies Inc.","",""
"0x1003","0x0201","ULSI","0x0201","GUI Accelerator"
"0x1004","0x0005","VLSI Technology","82C591/2-FC1","CPU Bridge"
"0x1004","0x0006","VLSI Technology","82C593","ISA Bridge"
"0x1004","0x0007","VLSI Technology","82C594","Wildcat System Controller"
"0x1004","0x0008","VLSI Technology","82C596/597","Wildcat ISA Bridge"
"0x1004","0x0009","VLSI Technology","82C597-AFC2",""
"0x1004","0x000C","VLSI Technology","82C541",""
"0x1004","0x000D","VLSI Technology","82C543",""
"0x1004","0x0100","VLSI Technology","dtdftdfz","CPU to PCI Bridge for notebook"
"0x1004","0x0101","VLSI Technology","82C532","Peripheral Controller"
"0x1004","0x0102","VLSI Technology","82C534","PCI to PCI Bridge"
"0x1004","0x0103","VLSI Technology","82C538","PCI to ISA Bridge"
"0x1004","0x0104","VLSI Technology","82C535","Host Bridge"
"0x1004","0x0105","VLSI Technology","82C147","IrDA Controller"
"0x1004","0x0200","VLSI Technology","82C975","RISC GUI Accelerator"
"0x1004","0x0280","VLSI Technology","82C925","RISC GUI Accelerator"
"0x1004","0x0304","VLSI Technology","SAA7785","ThunderBird PCI Audio Accelerator"
"0x1004","0x0305","VLSI Technology","SAA7785","ThunderBird joystick port"
"0x1004","0x0306","VLSI Technology","SAA7785","ThunderBird 16650 UART"
"0x1004","0x0307","VLSI Technology","eee","Philips Seismic Edge 705"
"0x1004","0x0308","VLSI Technology","","Philips PSC705 GamePort Enumerator"
"0x1004","0x0702","VLSI Technology","VAS96011","Golden Gate II"
"0x100B","0x0001","National Semiconductor","DP83810","10/100 Ethernet MAC"
"0x100B","0x0002","National Semiconductor","PC87415","PCI-IDE DMA Master Mode Interface Ctrlr"
"0x100B","0x000E","National Semiconductor","PC87560","Legacy I/O Controller"
"0x100B","0x000F","National Semiconductor","CS4210","IEEE 1394 OHCI Controller"
"0x100B","0x0011","National Semiconductor","PC87560","PCI System I/O"
"0x100B","0x0012","National Semiconductor","","USB Controller"
"0x100B","0x001B","National Semiconductor","LM4560","Advanced PCI Audio Accelerator"
"0x100B","0x0020","National Semiconductor","DP83815/16","MacPhyter 10/100 Mb/s Ethernet MAC & PHY"
"0x100B","0x0020h","National Semiconductor","DP83815","10/100 MacPhyter3v PCI Adapter"
"0x100B","0x0021","National Semiconductor","PC87200","PCI to ISA Bridge"
"0x100B","0x0022","National Semiconductor","DP83820/1","10/100/1000 Mb/s PCI Ethernet NIC"
"0x100B","0x002A","National Semiconductor","CS5535","GeodeLink PCI South Bridge"
"0x100B","0x002D","National Semiconductor","5535","Geode IDE Controller"
"0x100B","0x002F","National Semiconductor","Geode","USB Controller"
"0x100B","0x0030","National Semiconductor","NSC","Geode VGA Compatible Device"
"0x100B","0x0500","National Semiconductor","SCx200","LPC Bridge and GPIO"
"0x100B","0x0501","National Semiconductor","SCx200","SMI Status and ACPI"
"0x100B","0x0502","National Semiconductor","SC1100/SCx200","IDE Controller"
"0x100B","0x0503","National Semiconductor","SC1100/SCx200","XpressAUDIO"
"0x100B","0x0504","National Semiconductor","SCx200","Video Processor"
"0x100B","0x0505","National Semiconductor","SCx200","X-Bus Expansion Interface"
"0x100B","0x0510","National Semiconductor","SC1100","LPC Bridge and GPIO"
"0x100B","0x0511","National Semiconductor","SC1100","SMI Status and ACPI"
"0x100B","0x0515","National Semiconductor","SC1100","X-Bus Expansion Interface"
"0x100B","0x23","National Semiconductor","",""
"0x100B","0xD001","National Semiconductor","M2764AFI","PCI-IDE Interface"
"0x100C","0x3202","Tseng Labs","ET4000W32P-A","GUI Accelerator"
"0x100C","0x3205","Tseng Labs","ET4000W32P-B","GUI Accelerator"
"0x100C","0x3206","Tseng Labs","ET4000W32P-C","GUI Accelerator"
"0x100C","0x3207","Tseng Labs","ET4000W32P-D","GUI Accelerator"
"0x100C","0x3208","Tseng Labs","ET6000","Graphics/Multimedia Engine"
"0x100C","0x4702","Tseng Labs","ET6300",""
"0x100E","0x0564","Weitek","STPC Client","Host Bridge"
"0x100E","0x55CC","Weitek","STPC Client","South Bridge"
"0x100E","0x9000","Weitek","P9000","WeitekPower GUI Accelerator"
"0x100E","0x9001","Weitek","P9000","GUI Accelerator"
"0x100E","0x9100","Weitek","P9100","GUI Accelerator"
"0x1011","0x0001","Digital Equipment Corporation","DC21050","PCI-PCI Bridge"
"0x1011","0x0002","Digital Equipment Corporation","DC21040","Tulip Ethernet Adapter"
"0x1011","0x0004","Digital Equipment Corporation","DC21030","PCI Graphics Accelerator"
"0x1011","0x0007","Digital Equipment Corporation","Zephyr","NV-RAM"
"0x1011","0x0008","Digital Equipment Corporation","KZPSA","SCSI to SCSI Adapter"
"0x1011","0x0009","Digital Equipment Corporation","DC21140","Fast Ethernet Ctrlr"
"0x1011","0x000A","Digital Equipment Corporation","DC21230","Video Codec"
"0x1011","0x000C","Digital Equipment Corporation","DC21130","PCI Integrated Graphics & Video Accel"
"0x1011","0x000D","Digital Equipment Corporation","TGA2","TGA2 PDXGB"
"0x1011","0x000F","Digital Equipment Corporation","DEFPA","FDDI"
"0x1011","0x0014","Digital Equipment Corporation","DC21041","Tulip Plus Ethernet Adapter"
"0x1011","0x0016","Digital Equipment Corporation","DGLPB","ATM"
"0x1011","0x0019","Digital Equipment Corporation","DC21142/3","PCI/CardBus 10/100 Mbit Ethernet Ctlr"
"0x1011","0x0021","Digital Equipment Corporation","21052[-AB]","PCI-PCI Bridge"
"0x1011","0x0022","Digital Equipment Corporation","DC21150-AA","PCI-PCI Bridge"
"0x1011","0x0023","Digital Equipment Corporation","DC21150","PCI to PCI Bridge"
"0x1011","0x0024","Digital Equipment Corporation","DC21151/2","PCI-PCI Bridge"
"0x1011","0x0025","Digital Equipment Corporation","21153","PCI-PCI Bridge"
"0x1011","0x0026","Digital Equipment Corporation","21154","PCI-PCI Bridge"
"0x1011","0x0034","Digital Equipment Corporation","Modem56","CardBus"
"0x1011","0x0045","Digital Equipment Corporation","DC21553","PCI to PCI Bridge"
"0x1011","0x0046","Digital Equipment Corporation","21554","PCI-to-PCI Bridge"
"0x1011","0x1065","Digital Equipment Corporation","21285","Core Logic for SA-110 Microprocessor"
"0x1011","0x2000","Digital Equipment Corporation","3X-KPCON-AA","Fault Mgr (3.3v/5v Universal PCI)"
"0x1013","0x0038","Cirrus Logic","FW82371EB","pci"
"0x1013","0x0040","Cirrus Logic","CL-GD7555","Flat Panel GUI Accelerator"
"0x1013","0x004C","Cirrus Logic","CL-GD7556","64-bit Accelerated LCD/CRT Controller"
"0x1013","0x00A0","Cirrus Logic","CL-GD5440","GUI Accelerator"
"0x1013","0x00A2","Cirrus Logic","CL-GD5432","Alpine GUI Accelerator"
"0x1013","0x00A4","Cirrus Logic","CL-GD5434","Alpine GUI Accelerator"
"0x1013","0x00A8","Cirrus Logic","CL-GD5434","Alpine GUI Accelerator"
"0x1013","0x00AC","Cirrus Logic","CL-GD5426","Video card (i guess?)"
"0x1013","0x00B8","Cirrus Logic","CL-GD5446","64-bit VisualMedia Accelerator"
"0x1013","0x00BC","Cirrus Logic","CL-GD5480","64-bit SGRAM GUI accelerator"
"0x1013","0x00D0","Cirrus Logic","CL-GD5462","Laguna VisualMedia graphics accelerator"
"0x1013","0x00D4","Cirrus Logic","CL-GD5464","Laguna 3D VisualMedia Graphics Accel"
"0x1013","0x00D5","Cirrus Logic","CL-GD5464","Laguna BD"
"0x1013","0x00D6","Cirrus Logic","CL-GD5465-HC-C","Laguna 3D VisualMedia Graphics Accel"
"0x1013","0x00E8","Cirrus Logic","CL-GD5436U",""
"0x1013","0x1013","Cirrus Logic","cs4610","accelerator do audio do pci de sound fusion"
"0x1013","0x1100","Cirrus Logic","CL-PD6729","PCI-to-PC Card host adapter"
"0x1013","0x1110","Cirrus Logic","CL-PD6832","PCMCIA/CardBus Controller"
"0x1013","0x1112","Cirrus Logic","CL-PD6834","PCMCIA/CardBus Controller"
"0x1013","0x1113","Cirrus Logic","CL-PD6833","PCI-to-CardBus Host Adapter"
"0x1013","0x1200","Cirrus Logic","CL-GD7542","Nordic GUI Accelerator"
"0x1013","0x1202","Cirrus Logic","CL-GD7543","Viking GUI Accelerator"
"0x1013","0x1204","Cirrus Logic","CL-GD7541","Nordic-lite VGA Cntrlr"
"0x1013","0x4000","Cirrus Logic","1085","Ambient CLM Data Fax Voice"
"0x1013","0x4400","Cirrus Logic","CL-CD4400","Communications Controller"
"0x1013","0x6001","Cirrus Logic","CS4610","CrystalClear SoundFusion PCI Audio Accelerator"
"0x1013","0x6003","Cirrus Logic","CS4614/22/24/","CrystalClear SoundFusion  Audio Accelerator"
"0x1013","0x6004","Cirrus Logic","CS464","CrystalClear SoundFusion PCI Audio Accel"
"0x1013","0x6005","Cirrus Logic","CS428o","CrystalClear PCI Audio Interface"
"0x1013","0x9876","Cirrus Logic","cirrus logic crystal CS 4614","SoundFusion PCI Audio Accelerator"
"0x1014","0x0002","International Business Machines Corp.","MCA Bridge","MCA Bridge"
"0x1014","0x0005","International Business Machines Corp.","Alta Lite","CPU Bridge"
"0x1014","0x0007","International Business Machines Corp.","Alta MP","CPU Bridge"
"0x1014","0x000A","International Business Machines Corp.","Fire Coral","ISA Bridge w/PnP"
"0x1014","0x0017","International Business Machines Corp.","","CPU to PCI Bridge"
"0x1014","0x0018","International Business Machines Corp.","Auto LANStreamer","TR Auto LANStreamer"
"0x1014","0x001B","International Business Machines Corp.","GXT-150P","Graphics Adapter"
"0x1014","0x001D","International Business Machines Corp.","82G2675","scsi-2 fast pci adapter"
"0x1014","0x0020","International Business Machines Corp.","","MCA Bridge"
"0x1014","0x0022","International Business Machines Corp.","82351/2","PCI to PCI Bridge"
"0x1014","0x002D","International Business Machines Corp.","Python",""
"0x1014","0x002E","International Business Machines Corp.","ServeRAID I/II/3x/4H","Coppertime RAID SCSI Adapter"
"0x1014","0x0036","International Business Machines Corp.","Miami/PCI","32-bit LocalBus Bridge"
"0x1014","0x0037","International Business Machines Corp.","IBM27-82660","PowerPC to PCI Bridge and Memory Ctrlr"
"0x1014","0x003A","International Business Machines Corp.","","CPU to PCI Bridge"
"0x1014","0x003E","International Business Machines Corp.","85H9533","IBM Token Ring PCI"
"0x1014","0x0045","International Business Machines Corp.","","SSA Adapter"
"0x1014","0x0046","International Business Machines Corp.","MPIC","Interrupt Controller"
"0x1014","0x0047","International Business Machines Corp.","","PCI to PCI Bridge"
"0x1014","0x0048","International Business Machines Corp.","","PCI to PCI Bridge"
"0x1014","0x0049","International Business Machines Corp.","","Warhead SCSI Controller"
"0x1014","0x004D","International Business Machines Corp.","IBM 3780IDSP","MPEG-2 Decoder"
"0x1014","0x004E","International Business Machines Corp.","","ATM Controller"
"0x1014","0x004F","International Business Machines Corp.","","ATM Controller"
"0x1014","0x0050","International Business Machines Corp.","","ATM Controller"
"0x1014","0x0053","International Business Machines Corp.","85h9533","25 MBit ATM controller"
"0x1014","0x0057","International Business Machines Corp.","85g1897","MPEG PCI Bridge"
"0x1014","0x005C","International Business Machines Corp.","i82557B","10/100 PCI Ethernet Adapter"
"0x1014","0x005D","International Business Machines Corp.","05J3506","TCP/IP networking device"
"0x1014","0x007C","International Business Machines Corp.","","ATM Controller"
"0x1014","0x007D","International Business Machines Corp.","3780IDSP","MPEG-2 Decoder"
"0x1014","0x0090","International Business Machines Corp.","GXT-3000P",""
"0x1014","0x0095","International Business Machines Corp.","20H2999","PCI Docking Bridge"
"0x1014","0x0096","International Business Machines Corp.","","Chukar chipset SCSI Controller"
"0x1014","0x00A1","International Business Machines Corp.","PowerNP NPr2.7","ATM support device"
"0x1014","0x00A5","International Business Machines Corp.","","ATM Controller"
"0x1014","0x00A6","International Business Machines Corp.","","ATM 155Mbps MM Controller"
"0x1014","0x00B7","International Business Machines Corp.","GXT2000","256-bit Graphics Rasterizer"
"0x1014","0x00BE","International Business Machines Corp.","","ATM 622Mbps Controller"
"0x1014","0x00CE","International Business Machines Corp.","02li537","Adapter 2 Token Ring Card"
"0x1014","0x00F9","International Business Machines Corp.","CPC700","Memory Controller and PCI Bridge"
"0x1014","0x00FC","International Business Machines Corp.","CPC710","PCI-64 Bridge"
"0x1014","0x0105","International Business Machines Corp.","CPC710","PCI-32 Bridge"
"0x1014","0x010F","International Business Machines Corp.","","Remote Supervisor+Serial Port+Mouse/Keyb"
"0x1014","0x011B","International Business Machines Corp.","","Raid controller"
"0x1014","0x0142","International Business Machines Corp.","Yotta","Video Compositor Input"
"0x1014","0x0144","International Business Machines Corp.","Yotta","Video Compositor Output"
"0x1014","0x0153","International Business Machines Corp.","",""
"0x1014","0x0156","International Business Machines Corp.","405GP","PLB to PCI Bridge"
"0x1014","0x0170","International Business Machines Corp.","RC1000","Rasterizer/IBM GT1000 Geometr"
"0x1014","0x0188","International Business Machines Corp.","x","PCI Bridge"
"0x1014","0x01a2","International Business Machines Corp.","82801","Modem: Intel Corporation 82440MX AC'97 Modem Controller (prog-if 00 [Generic])"
"0x1014","0x01A7","International Business Machines Corp.","IBM 133","PCI-X Bridge R1.1"
"0x1014","0x01BD","International Business Machines Corp.","ServeRAID 4/5","Morpheus SCSI RAID Controller"
"0x1014","0x01ef","International Business Machines Corp.","440GP","PLB to PCI-X Bridge"
"0x1014","0x0246","International Business Machines Corp.","",""
"0x1014","0x027F","International Business Machines Corp.","440GX","Embedded PowerPC CPU"
"0x1014","0x028c","International Business Machines Corp.","112","SCSI Storage Controller"
"0x1014","0x0295","International Business Machines Corp.","NECSCE 11508082","IBM SurePOS Riser Card Function 0"
"0x1014","0x0297","International Business Machines Corp.","NECSCE 11508082","IBM SurePOS Riser Card Function 1 (UARTs)"
"0x1014","0x0302","International Business Machines Corp.","","PCI-X Host Bridge"
"0x1014","0xFFFF","International Business Machines Corp.","MPIC 2","Interrupt Controller"
"0x1014","0xIBM37C0","International Business Machines Corp.","n/a","n/a"
"0x1014","0xIBM37D0","International Business Machines Corp.","n/a","n/a"
"0x1017","0x5343","Spea Software AG","","SPEA 3D Accelerator"
"0x1019","0x1B10","Elitegroup Computer System","sis-648D","VIA chipset"
"0x101A","0x0005","NCR Corporation","8156","100VG/AnyLAN Adapter"
"0x101A","0x0009","NCR Corporation","Altera FLEX","??? Raid Controller ???"
"0x101E","0x9010","American Megatrends Inc.","MegaRAID 428","Ultra Wide SCSI RAID Controller"
"0x101E","0x9030","American Megatrends Inc.","","EIDE Controller"
"0x101E","0x9031","American Megatrends Inc.","","EIDE Controller"
"0x101E","0x9032","American Megatrends Inc.","","IDE and SCSI Cntrlr"
"0x101E","0x9033","American Megatrends Inc.","I960","SCSI Controller"
"0x101E","0x9040","American Megatrends Inc.","","Multimedia card"
"0x101E","0x9060","American Megatrends Inc.","MegaRAID 434","Ultra GT RAID Controller"
"0x101E","0x9063","American Megatrends Inc.","MegaRAC",""
"0x1022","0x1100","Advanced Micro Devices","Athlon 64 / Opteron","HyperTransport Technology Configuration"
"0x1022","0x1101","Advanced Micro Devices","Athlon 64 / Opteron","Address Map"
"0x1022","0x1102","Advanced Micro Devices","Athlon 64 / Opteron","DRAM Controller"
"0x1022","0x1103","Advanced Micro Devices","Athlon 64 / Opteron","Miscellaneous Control"
"0x1022","0x2000","Advanced Micro Devices","Am79C970/1/2/3/5/6","PCnet LANCE PCI Ethernet Controller"
"0x1022","0x2001","Advanced Micro Devices","Am79C978","PCnet-Home Networking Ctrlr (1/10 Mbps)"
"0x1022","0x2003","Advanced Micro Devices","Am1772","Wireless LAN chipset"
"0x1022","0x2020","Advanced Micro Devices","Am53C974","SCSI Controller"
"0x1022","0x2040","Advanced Micro Devices","Am79C974","Ethernet Controller"
"0x1022","0x208F","Advanced Micro Devices","CS5536","GeodeLink PCI South Bridge"
"0x1022","0x3000","Advanced Micro Devices","SC520","ELAN Microcontroller PCI Host Bridge"
"0x1022","0x5e4b","Advanced Micro Devices","RV410","Radeon X700 Pro"
"0x1022","0x7004","Advanced Micro Devices","AMD-751","CPU to PCI Bridge"
"0x1022","0x7006","Advanced Micro Devices","AMD-751","Processor-to-PCI Bridge / Memory Ctrlr"
"0x1022","0x7007","Advanced Micro Devices","AMD-751","AGP and PCI-to-PCI Bridge (1x/2x AGP)"
"0x1022","0x700A","Advanced Micro Devices","AMD-IGR4","AGP Host to PCI Bridge"
"0x1022","0x700B","Advanced Micro Devices","AMD-IGR4","AGP PCI to PCI Bridge"
"0x1022","0x700C","Advanced Micro Devices","AMD-762","CPU to PCI Bridge (SMP chipset)"
"0x1022","0x700D","Advanced Micro Devices","AMD-762","CPU to PCI Bridge (AGP 4x)"
"0x1022","0x700E","Advanced Micro Devices","AMD-761","North Bridge"
"0x1022","0x700F","Advanced Micro Devices","AMD-761","CPU to AGP Bridge  (AGP 4x)"
"0x1022","0x7400","Advanced Micro Devices","AMD-755","PCI to ISA Bridge"
"0x1022","0x7401","Advanced Micro Devices","AMD-755","Bus Master IDE Controller"
"0x1022","0x7403","Advanced Micro Devices","AMD-755","Power Management Controller"
"0x1022","0x7404","Advanced Micro Devices","AMD-755","PCI to USB Open Host Controller"
"0x1022","0x7408","Advanced Micro Devices","AMD-756","PCI-ISA Bridge"
"0x1022","0x7409","Advanced Micro Devices","AMD-756","EIDE Controller"
"0x1022","0x740B","Advanced Micro Devices","AMD-756","Power Management"
"0x1022","0x740C","Advanced Micro Devices","AMD-756","USB Open Host Controller"
"0x1022","0x7410","Advanced Micro Devices","AMD-766","PCI to ISA/LPC Bridge"
"0x1022","0x7411","Advanced Micro Devices","AMD-766","Enhanced IDE Controller"
"0x1022","0x7412","Advanced Micro Devices","AMD-766","USB Controller"
"0x1022","0x7413","Advanced Micro Devices","AMD-766","Power Management Controller"
"0x1022","0x7414","Advanced Micro Devices","AMD-766","USB OpenHCI Host Controller"
"0x1022","0x7440","Advanced Micro Devices","AMD-768","LPC Bridge"
"0x1022","0x7441","Advanced Micro Devices","AMD-768","EIDE Controller"
"0x1022","0x7443","Advanced Micro Devices","AMD-768","System Management"
"0x1022","0x7445","Advanced Micro Devices","AMD-768","AC97 Audio"
"0x1022","0x7446","Advanced Micro Devices","AMD-768","AC97 Modem"
"0x1022","0x7448","Advanced Micro Devices","AMD-768","PCI Bridge"
"0x1022","0x7449","Advanced Micro Devices","AMD-768","USB Controller"
"0x1022","0x7450","Advanced Micro Devices","AMD-8131","PCI-X Bridge"
"0x1022","0x7451","Advanced Micro Devices","AMD-8131","PCI-X IOAPIC"
"0x1022","0x7454","Advanced Micro Devices","AMD-8151","System Controller"
"0x1022","0x7455","Advanced Micro Devices","AMD-8151","AGP Bridge"
"0x1022","0x7458","Advanced Micro Devices","AMD-8132","PCI-X Bridge"
"0x1022","0x7459","Advanced Micro Devices","AMD-8132","PCI-X IOAPIC"
"0x1022","0x7460","Advanced Micro Devices","AMD-8111","PCI Bridge"
"0x1022","0x7461","Advanced Micro Devices","AMD-8111","USB 2.0 Controller"
"0x1022","0x7462","Advanced Micro Devices","AMD-8111","Ethernet Controller"
"0x1022","0x7463","Advanced Micro Devices","AMD-8111","USB Enhanced Host Controller"
"0x1022","0x7464","Advanced Micro Devices","AMD-8111","USB OpenHCI Host Controller"
"0x1022","0x7468","Advanced Micro Devices","AMD-8111","LPC Bridge"
"0x1022","0x7469","Advanced Micro Devices","AMD-8111","UltraATA/133 Controller"
"0x1022","0x746A","Advanced Micro Devices","AMD-8111","SMBus 2.0 Controller"
"0x1022","0x746B","Advanced Micro Devices","AMD-8111","System Management"
