sku;attribute_code;value;store_id
IMEPS00780DG/SV;color;Gris;4
IMPPA01381BK/DG;color;Negro;3
IMPPA01381BK/DG;color;Black;0
IMPPA01381BK/DG;color;Noir;4
IMPPA01381DG/BK;color;Gris;3
IMPPA01381DG/BK;color;Grey;0
IMPPA01381DG/BK;color;Gris;4
IMYPD01555CH/SV;color;Gris;3
IMYPD01555CH/SV;color;Grey;0
IMYPD01555CH/SV;color;Gris;4
IMYPD01593BK;color;Negro;3
IMYPD01593BK;color;Black;0
IMYPD01593BK;color;Noir;4
IUAAC01414DG/OR;color;Gris;3
IUAAC01414DG/OR;color;Grey;0
IUAAC01414DG/OR;color;Gris;4
IWYPD01595BK;color;Negro;3
IWYPD01595BK;color;Black;0
IWYPD01595BK;color;Noir;4
IWYVP01596BK;color;Negro;3
IWYVP01596BK;color;Black;0
IWYVP01596BK;color;Noir;4
IKSTS01395PP;color;Morado;3
IKSTS01395PP;color;Purple;0
IKSTS01395PP;color;Violet;4
IWLPF00558FX;color;Fucsia;3
IWLPF00558FX;color;Fuxia;0
IWLPF00558FX;color;Fuchsia;4
IWLPF00558RD;color;Rojo;3
IWLPF00558RD;color;Red;0
IWLPF00558RD;color;Rouge;4
IWLPF00558TQ;color;Turquesa;3
IWLPF00558TQ;color;Turquoise;0
IWLPF00558TQ;color;Turquoise;4
IMPSH01609BK;color;Negro;3
IMPSH01609BK;color;Black;0
IMPSH01609BK;color;Noir;4
IMPSH01609BM;color;Azul;3
IMPSH01609BM;color;Blue;0
IMPSH01609BM;color;Bleu;4
IMPSH01609ST;color;Beige;3
IMPSH01609ST;color;Beige;0
IMPSH01609ST;color;Beige;4
IWPPA01617BK/BK;color;Negro;3
IWPPA01617BK/BK;color;Black;0
IWPPA01617BK/BK;color;Noir;4
IWPPA01617BK/PP;color;Negro;3
IWPPA01617BK/PP;color;Black;0
IWPPA01617BK/PP;color;Noir;4
IWPPA01617BK/TQ;color;Negro;3
IWPPA01617BK/TQ;color;Black;0
IWPPA01617BK/TQ;color;Noir;4
IWPP101628BK/FX;color;Negro;3
IWPP101628BK/FX;color;Black;0
IWPP101628BK/FX;color;Noir;4
IWPP101628BM/CF;color;Azul;3
IWPP101628BM/CF;color;Blue;0
IWPP101628BM/CF;color;Bleu;4
IMUTS01545BK/RD;color;Negro;3
IMUTS01545BK/RD;color;Black;0
IMUTS01545BK/RD;color;Noir;4
IMUTS01545DG/BK;color;Gris;3
IMUTS01545DG/BK;color;Grey;0
IMUTS01545DG/BK;color;Gris;4
IMPP201611BK;color;Negro;3
IMPP201611BK;color;Black;0
IMPP201611BK;color;Noir;4
IMPP201611SM;color;Gris;3
IMPP201611SM;color;Grey;0
IMPP201611SM;color;Gris;4
IMPP201611ST;color;Beige;3
IMPP201611ST;color;Beige;0
IMPP201611ST;color;Beige;4
IMPP201619BK;color;Negro;3
IMPP201619BK;color;Black;0
IMPP201619BK;color;Noir;4
IMPP201619DG;color;Gris;3
IMPP201619DG;color;Grey;0
IMPP201619DG;color;Gris;4
IMPP201619ST;color;Beige;3
IMPP201619ST;color;Beige;0
IMPP201619ST;color;Beige;4
IMUTS01600BK;color;Negro;3
IMUTS01600BK;color;Black;0
IMUTS01600BK;color;Noir;4
IMUTS01600RD;color;Rojo;3
IMUTS01600RD;color;Red;0
IMUTS01600RD;color;Rouge;4
IMSTS01606BK;color;Negro;3
IMSTS01606BK;color;Black;0
IMSTS01606BK;color;Noir;4
IMSTS01606CH;color;Gris;3
IMSTS01606CH;color;Grey;0
IMSTS01606CH;color;Gris;4
IMSTS01606DP;color;Rosa;3
IMSTS01606DP;color;Pink;0
IMSTS01606DP;color;Rose;4
IMSTS01606TQ;color;Azul;3
IMSTS01606TQ;color;Blue;0
IMSTS01606TQ;color;Bleu;4
IMUPO01602BM;color;Azul;3
IMUPO01602BM;color;Blue;0
IMUPO01602BM;color;Bleu;4
IMUPO01602CH;color;Gris;3
IMUPO01602CH;color;Grey;0
IMUPO01602CH;color;Gris;4
IMUPO01602RD;color;Rojo;3
IMUPO01602RD;color;Red;0
IMUPO01602RD;color;Rouge;4
IMUPO01602WH;color;Blanco;3
IMUPO01602WH;color;White;0
IMUPO01602WH;color;Blanc;4
IMUPO01368BL;color;Azul;3
IMUPO01368BL;color;Blue;0
IMUPO01368BL;color;Bleu;4
IWPSH01613BM/CF;color;Azul;3
IWPSH01613BM/CF;color;Blue;0
IWPSH01613BM/CF;color;Bleu;4
IWPSH00695BK;color;Negro;3
IWPSH00695BK;color;Black;0
IWPSH00695BK;color;Noir;4
IWPSH01614BK;color;Negro;3
IWPSH01614BK;color;Black;0
IWPSH01614BK;color;Noir;4
IWPSH01614BM;color;Azul;3
IWPSH01614BM;color;Blue;0
IWPSH01614BM;color;Bleu;4
IWPSH01614CH;color;Gris;3
IWPSH01614CH;color;Grey;0
IWPSH01614CH;color;Gris;4
IWPSH01614FX;color;Fucsia;3
IWPSH01614FX;color;Fuxia;0
IWPSH01614FX;color;Fuchsia;4
IWPSH01614ST;color;Beige;3
IWPSH01614ST;color;Beige;0
IWPSH01614ST;color;Beige;4
IWPSH01614TQ;color;Turquesa;3
IWPSH01614TQ;color;Turquoise;0
IWPSH01614TQ;color;Turquoise;4
IWPSH01624CB;color;Azul;3
IWPSH01624CB;color;Blue;0
IWPSH01624CB;color;Bleu;4
IWSTS01608CH;color;Gris;3
IWSTS01608CH;color;Grey;0
IWSTS01608CH;color;Gris;4
IWSTS01608TQ;color;Turquesa;3
IWSTS01608TQ;color;Turquoise;0
IWSTS01608TQ;color;Turquoise;4
IWSTS01608WH;color;Blanco;3
IWSTS01608WH;color;White;0
IWSTS01608WH;color;Blanc;4
IWUTS01601BK;color;Negro;3
IWUTS01601BK;color;Black;0
IWUTS01601BK;color;Noir;4
IWUTS01601LR;color;Rosa;3
IWUTS01601LR;color;Pink;0
IWUTS01601LR;color;Rose;4
IWUTS01601WS;color;Verde;3
IWUTS01601WS;color;Green;0
IWUTS01601WS;color;Vert;4
IKLPF00249FX;color;Fucsia;3
IKLPF00249FX;color;Fuxia;0
IKLPF00249FX;color;Fuchsia;4
IWWSF01074DP/OR;color;Morado;3
IWWSF01074DP/OR;color;Purple;0
IWWSF01074DP/OR;color;Violet;4
IMPSH01609CH;color;Gris;3
IMPSH01609CH;color;Grey;0
IMPSH01609CH;color;Gris;4
IWPSH01613BK/BK;color;Negro;3
IWPSH01613BK/BK;color;Black;0
IWPSH01613BK/BK;color;Noir;4
IUASO01641WH;color;Blanco;3
IUASO01641WH;color;White;0
IUASO01641WH;color;Blanc;4
IUASO01643BK;color;Negro;3
IUASO01643BK;color;Black;0
IUASO01643BK;color;Noir;4
IUABL01848RY;color;Azul;3
IUABL01848RY;color;Blue;0
IUABL01848RY;color;Bleu;4
IUABL01848RD;color;Rojo;3
IUABL01848RD;color;Red;0
IUABL01848RD;color;Rouge;4
IUABL01848LG;color;Verde;3
IUABL01848LG;color;Green;0
IUABL01848LG;color;Vert;4
IWPSH01613BK/FX;color;Negro;3
IWPSH01613BK/FX;color;Black;0
IWPSH01613BK/FX;color;Noir;4
IMPPA01735CH/TQ;color;Gris;3
IMPPA01735CH/TQ;color;Grey;0
IMPPA01735CH/TQ;color;Gris;4
IWPPA01725BK/FX;color;Negro;3
IWPPA01725BK/FX;color;Black;0
IWPPA01725BK/FX;color;Noir;4
IWPPA01725CH/TQ;color;Gris;3
IWPPA01725CH/TQ;color;Grey;0
IWPPA01725CH/TQ;color;Gris;4
IWPPA01725NV/CF;color;Azul;3
IWPPA01725NV/CF;color;Blue;0
IWPPA01725NV/CF;color;Bleu;4
IWPPA01730CH/DV;color;Gris;3
IWPPA01730CH/DV;color;Grey;0
IWPPA01730CH/DV;color;Gris;4
IWPPA01730NV/CR;color;Azul;3
IWPPA01730NV/CR;color;Blue;0
IWPPA01730NV/CR;color;Bleu;4
IWPPA01731AT/CR;color;Verde;3
IWPPA01731AT/CR;color;Green;0
IWPPA01731AT/CR;color;Vert;4
IWPPA01731BK/FX;color;Negro;3
IWPPA01731BK/FX;color;Black;0
IWPPA01731BK/FX;color;Noir;4
IWPPA01731NV/CF;color;Azul;3
IWPPA01731NV/CF;color;Blue;0
IWPPA01731NV/CF;color;Bleu;4
IWYML01682AT/CR;color;Verde;3
IWYML01682AT/CR;color;Green;0
IWYML01682AT/CR;color;Vert;4
IWYML01682FX/FX;color;Fucsia;3
IWYML01682FX/FX;color;Fuxia;0
IWYML01682FX/FX;color;Fuchsia;4
IMRSH01025BK;color;Negro;3
IMRSH01025BK;color;Black;0
IMRSH01025BK;color;Noir;4
IMRSH01026BK;color;Negro;3
IMRSH01026BK;color;Black;0
IMRSH01026BK;color;Noir;4
IMRSH01024BK;color;Negro;3
IMRSH01024BK;color;Black;0
IMRSH01024BK;color;Noir;4
IWRRM01636BK;color;Negro;3
IWRRM01636BK;color;Black;0
IWRRM01636BK;color;Noir;4
IWRRM01636MG/GR;color;Gris;3
IWRRM01636MG/GR;color;Grey;0
IWRRM01636MG/GR;color;Gris;4
IWJLW01687CH;color;Gris;3
IWJLW01687CH;color;Grey;0
IWJLW01687CH;color;Gris;4
IWJLW01687CR;color;Azul;3
IWJLW01687CR;color;Blue;0
IWJLW01687CR;color;Bleu;4
IWJLW01687FX;color;Fucsia;3
IWJLW01687FX;color;Fuxia;0
IWJLW01687FX;color;Fuchsia;4
IWJLW01687MR;color;Rojo;3
IWJLW01687MR;color;Red;0
IWJLW01687MR;color;Rouge;4
IWJLW01687NV;color;Azul;3
IWJLW01687NV;color;Blue;0
IWJLW01687NV;color;Bleu;4
IWJLW01687TQ;color;Turquesa;3
IWJLW01687TQ;color;Turquoise;0
IWJLW01687TQ;color;Turquoise;4
IWSTT01638BK/MG;color;Negro;3
IWSTT01638BK/MG;color;Black;0
IWSTT01638BK/MG;color;Noir;4
IWSTT01638CH/MG;color;Gris;3
IWSTT01638CH/MG;color;Grey;0
IWSTT01638CH/MG;color;Gris;4
IWSTT01638DP/MG;color;Rosa;3
IWSTT01638DP/MG;color;Pink;0
IWSTT01638DP/MG;color;Rose;4
IWYPD01094BK/FX;color;Negro;3
IWYPD01094BK/FX;color;Black;0
IWYPD01094BK/FX;color;Noir;4
IWYPD01094CR/SV;color;Azul;3
IWYPD01094CR/SV;color;Blue;0
IWYPD01094CR/SV;color;Bleu;4
IWYPD01094TQ/CH;color;Turquesa;3
IWYPD01094TQ/CH;color;Turquoise;0
IWYPD01094TQ/CH;color;Turquoise;4
IWJHT01689BK;color;Negro;3
IWJHT01689BK;color;Black;0
IWJHT01689BK;color;Noir;4
IWJHT01689CF;color;Naranja;3
IWJHT01689CF;color;Orange;0
IWJHT01689CF;color;Orange;4
IWJHT01689CR;color;Azul;3
IWJHT01689CR;color;Blue;0
IWJHT01689CR;color;Bleu;4
IWJHT01689DV;color;Rosa;3
IWJHT01689DV;color;Pink;0
IWJHT01689DV;color;Rose;4
IWJHT01689SP;color;Amarillo;3
IWJHT01689SP;color;Yellow;0
IWJHT01689SP;color;Jaune;4
IWJHT01689TQ;color;Turquesa;3
IWJHT01689TQ;color;Turquoise;0
IWJHT01689TQ;color;Turquoise;4
IWWSF01077NV/CF;color;Azul;3
IWWSF01077NV/CF;color;Blue;0
IWWSF01077NV/CF;color;Bleu;4
IWWSF01077RY/SP;color;Azul;3
IWWSF01077RY/SP;color;Blue;0
IWWSF01077RY/SP;color;Bleu;4
IMJLW01669AT;color;Verde;3
IMJLW01669AT;color;Green;0
IMJLW01669AT;color;Vert;4
IMJLW01669CH;color;Gris;3
IMJLW01669CH;color;Grey;0
IMJLW01669CH;color;Gris;4
IMJLW01669GH;color;Amarillo;3
IMJLW01669GH;color;Yellow;0
IMJLW01669GH;color;Jaune;4
IMJLW01669MR;color;Rojo;3
IMJLW01669MR;color;Red;0
IMJLW01669MR;color;Rouge;4
IMJLW01669NB;color;Azul;3
IMJLW01669NB;color;Blue;0
IMJLW01669NB;color;Bleu;4
IMJLW01669RY;color;Azul;3
IMJLW01669RY;color;Blue;0
IMJLW01669RY;color;Bleu;4
IMJLW01669SP;color;Amarillo;3
IMJLW01669SP;color;Yellow;0
IMJLW01669SP;color;Jaune;4
IMJLW01670AT;color;Verde;3
IMJLW01670AT;color;Green;0
IMJLW01670AT;color;Vert;4
IMJLW01670CH;color;Gris;3
IMJLW01670CH;color;Grey;0
IMJLW01670CH;color;Gris;4
IMJLW01670MR;color;Rojo;3
IMJLW01670MR;color;Red;0
IMJLW01670MR;color;Rouge;4
IMJLW01670NV;color;Azul;3
IMJLW01670NV;color;Blue;0
IMJLW01670NV;color;Bleu;4
IMJLW01670RY;color;Azul;3
IMJLW01670RY;color;Blue;0
IMJLW01670RY;color;Bleu;4
IMJLW01670SP;color;Amarillo;3
IMJLW01670SP;color;Yellow;0
IMJLW01670SP;color;Jaune;4
IMJHT01671BK;color;Negro;3
IMJHT01671BK;color;Black;0
IMJHT01671BK;color;Noir;4
IMJHT01671BK/RD;color;Negro;3
IMJHT01671BK/RD;color;Black;0
IMJHT01671BK/RD;color;Noir;4
IMJHT01671OF;color;Naranja;3
IMJHT01671OF;color;Orange;0
IMJHT01671OF;color;Orange;4
IMJHT01671RD;color;Rojo;3
IMJHT01671RD;color;Red;0
IMJHT01671RD;color;Rouge;4
IMJHT01671RY;color;Azul;3
IMJHT01671RY;color;Blue;0
IMJHT01671RY;color;Bleu;4
IMJHT01671SP;color;Amarillo;3
IMJHT01671SP;color;Yellow;0
IMJHT01671SP;color;Jaune;4
IMJHT01671YF;color;Amarillo;3
IMJHT01671YF;color;Yellow;0
IMJHT01671YF;color;Jaune;4
IMPPA01712BK/SV;color;Negro;3
IMPPA01712BK/SV;color;Black;0
IMPPA01712BK/SV;color;Noir;4
IMPPA01712NV/HO;color;Azul;3
IMPPA01712NV/HO;color;Blue;0
IMPPA01712NV/HO;color;Bleu;4
IMPPA01720AT/CR;color;Verde;3
IMPPA01720AT/CR;color;Green;0
IMPPA01720AT/CR;color;Vert;4
IMPPA01720CH/BK;color;Gris;3
IMPPA01720CH/BK;color;Grey;0
IMPPA01720CH/BK;color;Gris;4
IMPPA01720NV/HO;color;Azul;3
IMPPA01720NV/HO;color;Blue;0
IMPPA01720NV/HO;color;Bleu;4
IMWSF01065NV/HO;color;Azul;3
IMWSF01065NV/HO;color;Blue;0
IMWSF01065NV/HO;color;Bleu;4
IWJLW01688CH;color;Gris;3
IWJLW01688CH;color;Grey;0
IWJLW01688CH;color;Gris;4
IWJLW01688CR;color;Azul;3
IWJLW01688CR;color;Blue;0
IWJLW01688CR;color;Bleu;4
IWJLW01688FX;color;Fucsia;3
IWJLW01688FX;color;Fuxia;0
IWJLW01688FX;color;Fuchsia;4
IWJLW01688MR;color;Rojo;3
IWJLW01688MR;color;Red;0
IWJLW01688MR;color;Rouge;4
IWJLW01688NV;color;Azul;3
IWJLW01688NV;color;Blue;0
IWJLW01688NV;color;Bleu;4
IWJLW01688TQ;color;Turquesa;3
IWJLW01688TQ;color;Turquoise;0
IWJLW01688TQ;color;Turquoise;4
IKJHT01746DV;color;Rosa;3
IKJHT01746DV;color;Pink;0
IKJHT01746DV;color;Rose;4
IKJHT01746OF;color;Naranja;3
IKJHT01746OF;color;Orange;0
IKJHT01746OF;color;Orange;4
IKJHT01746RY;color;Azul;3
IKJHT01746RY;color;Blue;0
IKJHT01746RY;color;Bleu;4
IKJHT01746YF;color;Amarillo;3
IKJHT01746YF;color;Yellow;0
IKJHT01746YF;color;Jaune;4
IMRTS01399RD;color;Rojo;3
IMRTS01399RD;color;Red;0
IMRTS01399RD;color;Rouge;4
IWJLW01747CR;color;Azul;3
IWJLW01747CR;color;Blue;0
IWJLW01747CR;color;Bleu;4
IWJLW01747FX;color;Fucsia;3
IWJLW01747FX;color;Fuxia;0
IWJLW01747FX;color;Fuchsia;4
IWJLW01747NV;color;Azul;3
IWJLW01747NV;color;Blue;0
IWJLW01747NV;color;Bleu;4
IWJLW01747TQ;color;Turquesa;3
IWJLW01747TQ;color;Turquoise;0
IWJLW01747TQ;color;Turquoise;4
IMBML01591BM/GH;color;Azul;3
IMBML01591BM/GH;color;Blue;0
IMBML01591BM/GH;color;Bleu;4
IWJHW01502NV/CF;color;Azul;3
IWJHW01502NV/CF;color;Blue;0
IWJHW01502NV/CF;color;Bleu;4
IWJHW01502TQ/CH;color;Turquesa;3
IWJHW01502TQ/CH;color;Turquoise;0
IWJHW01502TQ/CH;color;Turquoise;4
IMWSF01067RY/SP;color;Azul;3
IMWSF01067RY/SP;color;Blue;0
IMWSF01067RY/SP;color;Bleu;4
IWDDW00537BB/DV;color;Rojo;3
IWDDW00537BB/DV;color;Red;0
IWDDW00537BB/DV;color;Rouge;4
IMYPD01090SP/RY;color;Amarillo;3
IMYPD01090SP/RY;color;Yellow;0
IMYPD01090SP/RY;color;Jaune;4
IMPPA01735MR/RD;color;Rojo;3
IMPPA01735MR/RD;color;Red;0
IMPPA01735MR/RD;color;Rouge;4
IMPPA01735NV/CF;color;Azul;3
IMPPA01735NV/CF;color;Blue;0
IMPPA01735NV/CF;color;Bleu;4
IWPPY01732SP/RY;color;Amarillo;3
IWPPY01732SP/RY;color;Yellow;0
IWPPY01732SP/RY;color;Jaune;4
IMEPS01069SP/RY;color;Amarillo;3
IMEPS01069SP/RY;color;Yellow;0
IMEPS01069SP/RY;color;Jaune;4
IMYML01664AT;color;Verde;3
IMYML01664AT;color;Green;0
IMYML01664AT;color;Vert;4
IMYML01664CH;color;Gris;3
IMYML01664CH;color;Grey;0
IMYML01664CH;color;Gris;4
IMYML01664NV;color;Azul;3
IMYML01664NV;color;Blue;0
IMYML01664NV;color;Bleu;4
IMYML01664SP;color;Amarillo;3
IMYML01664SP;color;Yellow;0
IMYML01664SP;color;Jaune;4
IWRSH01172BK/RD;color;Negro;3
IWRSH01172BK/RD;color;Black;0
IWRSH01172BK/RD;color;Noir;4
IWRSH01172BK/TQ;color;Negro;3
IWRSH01172BK/TQ;color;Black;0
IWRSH01172BK/TQ;color;Noir;4
IMPPA01719BK/SV;color;Negro;3
IMPPA01719BK/SV;color;Black;0
IMPPA01719BK/SV;color;Noir;4
IMPPA01719NV/BL;color;Azul;3
IMPPA01719NV/BL;color;Blue;0
IMPPA01719NV/BL;color;Bleu;4
IWPPA01734CH/DV;color;Gris;3
IWPPA01734CH/DV;color;Grey;0
IWPPA01734CH/DV;color;Gris;4
IWPPA01734NV/CR;color;Azul;3
IWPPA01734NV/CR;color;Blue;0
IWPPA01734NV/CR;color;Bleu;4
IWPPA01724NV/CR;color;Azul;3
IWPPA01724NV/CR;color;Blue;0
IWPPA01724NV/CR;color;Bleu;4
IMJHT01671LG;color;Verde;3
IMJHT01671LG;color;Green;0
IMJHT01671LG;color;Vert;4
IWYML01682NV/CF;color;Azul;3
IWYML01682NV/CF;color;Blue;0
IWYML01682NV/CF;color;Bleu;4
IMYVP01705BK;color;Negro;3
IMYVP01705BK;color;Black;0
IMYVP01705BK;color;Noir;4
IMYVP01705CH;color;Gris;3
IMYVP01705CH;color;Grey;0
IMYVP01705CH;color;Gris;4
IMYVP01705GH;color;Amarillo;3
IMYVP01705GH;color;Yellow;0
IMYVP01705GH;color;Jaune;4
IMYVP01705MR;color;Rojo;3
IMYVP01705MR;color;Red;0
IMYVP01705MR;color;Rouge;4
IMYVP01705NV;color;Azul;3
IMYVP01705NV;color;Blue;0
IMYVP01705NV;color;Bleu;4
IMYVP01705SP;color;Amarillo;3
IMYVP01705SP;color;Yellow;0
IMYVP01705SP;color;Jaune;4
IWYVP01596AT/CR;color;Verde;3
IWYVP01596AT/CR;color;Green;0
IWYVP01596AT/CR;color;Vert;4
IWYVP01596BK/FX;color;Negro;3
IWYVP01596BK/FX;color;Black;0
IWYVP01596BK/FX;color;Noir;4
IWYVP01596CH/TQ;color;Gris;3
IWYVP01596CH/TQ;color;Grey;0
IWYVP01596CH/TQ;color;Gris;4
IWYVP01596MR/DV;color;Rojo;3
IWYVP01596MR/DV;color;Red;0
IWYVP01596MR/DV;color;Rouge;4
IWYVP01596NV/CF;color;Azul;3
IWYVP01596NV/CF;color;Blue;0
IWYVP01596NV/CF;color;Bleu;4
IMPPA01708BK;color;Negro;3
IMPPA01708BK;color;Black;0
IMPPA01708BK;color;Noir;4
IMPPA01708CH;color;Gris;3
IMPPA01708CH;color;Grey;0
IMPPA01708CH;color;Gris;4
IMPPA01708CK;color;Verde;3
IMPPA01708CK;color;Green;0
IMPPA01708CK;color;Vert;4
IMPPA01708MR;color;Rojo;3
IMPPA01708MR;color;Red;0
IMPPA01708MR;color;Rouge;4
IMPPA01708NV;color;Azul;3
IMPPA01708NV;color;Blue;0
IMPPA01708NV;color;Bleu;4
IMSTT01519BM;color;Azul;3
IMSTT01519BM;color;Blue;0
IMSTT01519BM;color;Bleu;4
IMSTT01519RD;color;Rojo;3
IMSTT01519RD;color;Red;0
IMSTT01519RD;color;Rouge;4
IWPPA01725AT/CR;color;Verde;3
IWPPA01725AT/CR;color;Green;0
IWPPA01725AT/CR;color;Vert;4
IWPPA01725MR/DV;color;Rojo;3
IWPPA01725MR/DV;color;Red;0
IWPPA01725MR/DV;color;Rouge;4
IMSTT01637BK/MG;color;Negro;3
IMSTT01637BK/MG;color;Black;0
IMSTT01637BK/MG;color;Noir;4
IMSTT01637CH/MG;color;Gris;3
IMSTT01637CH/MG;color;Grey;0
IMSTT01637CH/MG;color;Gris;4
IMSTT01637DP/MG;color;Rosa;3
IMSTT01637DP/MG;color;Pink;0
IMSTT01637DP/MG;color;Rose;4
IMYPD01593AT;color;Verde;3
IMYPD01593AT;color;Green;0
IMYPD01593AT;color;Vert;4
IMYPD01593BL;color;Azul;3
IMYPD01593BL;color;Blue;0
IMYPD01593BL;color;Bleu;4
IMYPD01593CH;color;Gris;3
IMYPD01593CH;color;Grey;0
IMYPD01593CH;color;Gris;4
IMYPD01593GH;color;Amarillo;3
IMYPD01593GH;color;Yellow;0
IMYPD01593GH;color;Jaune;4
IMYPD01593MR;color;Rojo;3
IMYPD01593MR;color;Red;0
IMYPD01593MR;color;Rouge;4
IMYPD01593NV;color;Azul;3
IMYPD01593NV;color;Blue;0
IMYPD01593NV;color;Bleu;4
IMYPD01593SP;color;Amarillo;3
IMYPD01593SP;color;Yellow;0
IMYPD01593SP;color;Jaune;4
IWYPD01680AT/CR;color;Verde;3
IWYPD01680AT/CR;color;Green;0
IWYPD01680AT/CR;color;Vert;4
IWYPD01680BK/FX;color;Negro;3
IWYPD01680BK/FX;color;Black;0
IWYPD01680BK/FX;color;Noir;4
IWYPD01680BK/SV;color;Negro;3
IWYPD01680BK/SV;color;Black;0
IWYPD01680BK/SV;color;Noir;4
IWYPD01680BM/CF;color;Azul;3
IWYPD01680BM/CF;color;Blue;0
IWYPD01680BM/CF;color;Bleu;4
IWYPD01680BR/DV;color;Rojo;3
IWYPD01680BR/DV;color;Red;0
IWYPD01680BR/DV;color;Rouge;4
IWYML01682BK/SV;color;Negro;3
IWYML01682BK/SV;color;Black;0
IWYML01682BK/SV;color;Noir;4
IMYPD01703AT;color;Verde;3
IMYPD01703AT;color;Green;0
IMYPD01703AT;color;Vert;4
IMYPD01703BK;color;Negro;3
IMYPD01703BK;color;Black;0
IMYPD01703BK;color;Noir;4
IMYPD01703BL;color;Azul;3
IMYPD01703BL;color;Blue;0
IMYPD01703BL;color;Bleu;4
IMYPD01703CH;color;Gris;3
IMYPD01703CH;color;Grey;0
IMYPD01703CH;color;Gris;4
IMYPD01703GH;color;Amarillo;3
IMYPD01703GH;color;Yellow;0
IMYPD01703GH;color;Jaune;4
IMYPD01703MR;color;Rojo;3
IMYPD01703MR;color;Red;0
IMYPD01703MR;color;Rouge;4
IMYPD01703NV;color;Azul;3
IMYPD01703NV;color;Blue;0
IMYPD01703NV;color;Bleu;4
IMYPD01703SP;color;Amarillo;3
IMYPD01703SP;color;Yellow;0
IMYPD01703SP;color;Jaune;4
IWLPF01589BK/BK;color;Negro;3
IWLPF01589BK/BK;color;Black;0
IWLPF01589BK/BK;color;Noir;4
IWLPF01589FX;color;Fucsia;3
IWLPF01589FX;color;Fuxia;0
IWLPF01589FX;color;Fuchsia;4
IWLPF01589CR;color;Azul;3
IWLPF01589CR;color;Blue;0
IWLPF01589CR;color;Bleu;4
IWLPF01589SP/SP;color;Amarillo;3
IWLPF01589SP/SP;color;Yellow;0
IWLPF01589SP/SP;color;Jaune;4
IWRRJ01742BK;color;Negro;3
IWRRJ01742BK;color;Black;0
IWRRJ01742BK;color;Noir;4
IWRRJ01742CR;color;Azul;3
IWRRJ01742CR;color;Blue;0
IWRRJ01742CR;color;Bleu;4
IWRRJ01742DV;color;Rosa;3
IWRRJ01742DV;color;Pink;0
IWRRJ01742DV;color;Rose;4
IWRRJ01742SP;color;Amarillo;3
IWRRJ01742SP;color;Yellow;0
IWRRJ01742SP;color;Jaune;4
IWRRJ01742TQ;color;Turquesa;3
IWRRJ01742TQ;color;Turquoise;0
IWRRJ01742TQ;color;Turquoise;4
IMRRJ01741BK;color;Negro;3
IMRRJ01741BK;color;Black;0
IMRRJ01741BK;color;Noir;4
IMRRJ01741RD;color;Rojo;3
IMRRJ01741RD;color;Red;0
IMRRJ01741RD;color;Rouge;4
IMRRJ01741RY;color;Azul;3
IMRRJ01741RY;color;Blue;0
IMRRJ01741RY;color;Bleu;4
IMRRJ01741SP;color;Amarillo;3
IMRRJ01741SP;color;Yellow;0
IMRRJ01741SP;color;Jaune;4
IWLPF01588BK/BK;color;Negro;3
IWLPF01588BK/BK;color;Black;0
IWLPF01588BK/BK;color;Noir;4
IWLPF01588BK/BK;color;Azul;3
IWLPF01588BK/BK;color;Blue;0
IWLPF01588BK/BK;color;Bleu;4
IWLPF01588CR;color;Azul;3
IWLPF01588CR;color;Blue;0
IWLPF01588CR;color;Bleu;4
IWLPF01588CR;color;Verde;3
IWLPF01588CR;color;Green;0
IWLPF01588CR;color;Vert;4
IWLPF01588FX;color;Fucsia;3
IWLPF01588FX;color;Fuxia;0
IWLPF01588FX;color;Fuchsia;4
IWLPF01588TQ;color;Turquesa;3
IWLPF01588TQ;color;Turquoise;0
IWLPF01588TQ;color;Turquoise;4
IMLPF01586RY/RY;color;Azul;3
IMLPF01586RY/RY;color;Blue;0
IMLPF01586RY/RY;color;Bleu;4
IMLPF01586SP/SP;color;Amarillo;3
IMLPF01586SP/SP;color;Yellow;0
IMLPF01586SP/SP;color;Jaune;4
IMTTH01673BK;color;Negro;3
IMTTH01673BK;color;Black;0
IMTTH01673BK;color;Noir;4
IMTTH01673WH;color;Blanco;3
IMTTH01673WH;color;White;0
IMTTH01673WH;color;Blanc;4
IMLPF01586BK/BK;color;Negro;3
IMLPF01586BK/BK;color;Black;0
IMLPF01586BK/BK;color;Noir;4
IMLPF01586RD/RD;color;Rojo;3
IMLPF01586RD/RD;color;Red;0
IMLPF01586RD/RD;color;Rouge;4
IMLPF01587BK/BK;color;Negro;3
IMLPF01587BK/BK;color;Black;0
IMLPF01587BK/BK;color;Noir;4
IMLPF01587RD/RD;color;Rojo;3
IMLPF01587RD/RD;color;Red;0
IMLPF01587RD/RD;color;Rouge;4
IMLPF01587RY/RY;color;Azul;3
IMLPF01587RY/RY;color;Blue;0
IMLPF01587RY/RY;color;Bleu;4
IMLPF01587SP/SP;color;Amarillo;3
IMLPF01587SP/SP;color;Yellow;0
IMLPF01587SP/SP;color;Jaune;4
IWLPF01588SP/SP;color;Amarillo;3
IWLPF01588SP/SP;color;Yellow;0
IWLPF01588SP/SP;color;Jaune;4
IWSTS01032DV;color;Rosa;3
IWSTS01032DV;color;Pink;0
IWSTS01032DV;color;Rose;4
IWSTS01032LL;color;Lila;3
IWSTS01032LL;color;Lilac;0
